CryoSlept,NoCryoSleep,RoomService,Spa,VRDeck,TotalSpent,Europa,Earth,B,InGroup,55 Cancri e,C,S,P,E,TRAPPIST-1e,Transported
0,1,0.0,10.0,0.0,690.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
0,1,880.0,8.0,0.0,888.0,0,1,0,0,0,0,0,1,0,1,0
0,1,2.0,4.0,0.0,1303.0,1,0,0,0,0,0,1,0,0,1,1
0,1,0.0,13208.0,1515.0,21839.0,1,0,1,0,0,0,0,1,0,1,0
0,1,886.0,0.0,21.0,907.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,43.0,0.0,1390.0,0,1,0,0,0,0,0,1,0,1,1
0,1,13.0,0.0,591.0,797.0,0,1,0,0,0,0,0,1,0,1,0
0,1,339.0,160.0,0.0,719.0,0,1,0,0,1,0,1,0,1,0,1
0,1,0.0,559.0,0.0,803.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,695.0,716.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,72.0,1393.0,2979.0,1,0,0,1,0,0,0,1,0,1,0
0,1,11.0,210.0,1895.0,2195.0,1,0,0,1,1,0,0,1,0,0,0
0,1,0.0,263.0,2024.0,3133.0,1,0,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,0,0,0
0,1,947.0,4.0,0.0,955.0,0,0,0,0,0,0,1,0,1,1,0
0,1,1893.0,0.0,0.0,2384.0,0,0,0,0,0,0,1,0,0,1,0
0,1,0.0,153.0,1751.0,4588.0,1,0,0,0,0,1,0,1,0,1,0
0,1,45.0,0.0,530.0,714.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,0.0,10.0,627.0,0,1,0,0,0,0,1,0,0,1,0
0,1,1178.0,0.0,0.0,1527.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,1
0,1,1113.0,194.0,510.0,3467.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,0,1
0,1,3.0,0.0,12.0,600.0,0,1,0,0,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,361.0,1622.0,0.0,2364.0,0,0,0,1,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
0,1,269.0,0.0,12.0,2057.0,0,1,0,0,1,0,0,1,0,0,0
0,1,130.0,191.0,554.0,888.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,1
0,1,171.0,30.0,985.0,3560.0,0,1,0,1,0,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,1
0,1,21.0,0.0,4.0,826.0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
0,1,0.0,0.0,914.0,6790.0,1,0,0,1,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1
0,1,1200.0,48.0,0.0,1286.0,0,0,0,1,0,0,0,1,0,1,0
0,1,0.0,272.0,0.0,634.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,784.0,63.0,867.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,1674.0,132.0,2921.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
0,1,1709.0,0.0,0.0,1737.0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,281.0,1257.0,2264.0,1,0,0,1,1,1,1,0,0,0,1
0,1,2381.0,0.0,2618.0,6771.0,1,0,0,1,0,1,1,0,0,1,0
0,1,1049.0,0.0,0.0,1049.0,0,0,0,0,0,0,1,0,1,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,1.0,254.0,107.0,505.0,0,1,0,0,0,0,0,1,1,1,1
0,1,471.0,2.0,692.0,1298.0,0,0,0,0,0,0,0,1,1,1,0
0,1,746.0,0.0,11.0,759.0,0,1,0,0,0,0,1,0,0,1,0
0,1,1511.0,0.0,0.0,1821.0,0,0,0,0,0,0,0,1,0,1,0
0,1,758.0,5.0,0.0,1119.0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
0,1,143.0,0.0,0.0,691.0,0,1,0,0,1,0,1,0,0,0,1
0,1,600.0,179.0,11.0,790.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0
0,1,0.0,758.0,0.0,840.0,0,1,0,1,0,0,0,1,1,1,1
0,1,0.0,0.0,907.0,907.0,0,1,0,0,0,0,1,0,1,0,0
0,1,911.0,74.0,0.0,986.0,0,1,0,0,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,1
0,1,253.0,888.0,0.0,1141.0,0,0,0,0,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,0.0,14.0,810.0,994.0,0,1,0,0,0,0,0,1,1,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,625.0,0.0,0.0,885.0,0,1,0,1,0,0,1,0,0,1,0
0,1,254.0,180.0,0.0,444.0,0,1,0,1,1,0,1,0,0,0,0
0,1,91.0,0.0,12.0,859.0,0,1,0,0,0,0,0,1,1,1,1
0,1,0.0,166.0,1209.0,1588.0,0,1,0,0,0,0,1,0,1,1,1
0,1,1502.0,0.0,0.0,1503.0,0,0,0,0,0,0,1,0,0,1,0
0,1,123.0,7.0,0.0,133.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,1029.0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.0,96.0,0.0,1817.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,757.0,0.0,757.0,0,1,0,0,0,0,1,0,0,1,0
0,1,314.0,92.0,0.0,1056.0,0,0,0,0,0,0,1,0,0,1,0
0,1,3.0,0.0,697.0,703.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,1226.0,0,1,0,1,0,0,0,1,0,1,0
0,1,412.0,0.0,551.0,967.0,0,1,0,1,0,0,0,1,0,1,0
0,1,2301.0,0.0,0.0,2715.0,0,0,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1
0,1,14.0,0.0,0.0,716.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,0,0,1
0,1,2.0,2864.0,155.0,3029.0,1,0,0,1,1,0,0,1,0,0,0
0,1,0.0,52.0,8.0,1721.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,1
0,1,0.0,195.0,493.0,689.0,0,1,0,0,0,0,1,0,1,0,1
0,1,13.0,64.0,1.0,1176.0,0,1,0,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
0,1,0.0,1313.0,51.0,6017.0,1,0,1,1,1,0,0,1,0,0,0
0,1,3.0,674.0,731.0,2341.0,1,0,1,1,0,0,0,1,0,1,0
0,1,0.0,4689.0,0.0,4726.0,1,0,1,1,1,0,0,1,0,0,0
0,1,0.0,10.0,266.0,10859.0,1,0,1,1,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1
0,1,784.0,0.0,1.0,872.0,0,1,0,0,0,0,0,1,1,1,1
0,1,10.0,3.0,0.0,5687.0,1,0,0,1,0,1,1,0,0,1,1
0,1,0.0,2622.0,671.0,4095.0,1,0,0,1,0,1,1,0,0,1,0
0,1,0.0,863.0,0.0,863.0,0,1,0,0,1,0,1,0,0,0,0
0,1,0.0,0.0,1345.0,1345.0,0,1,0,0,0,0,0,1,0,1,0
0,1,6.0,54.0,3030.0,3527.0,1,0,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,0,0,1
0,1,3.0,881.0,0.0,884.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,1
0,1,1.0,13104.0,3657.0,17529.0,1,0,1,0,0,0,0,1,0,1,0
0,1,18.0,0.0,122.0,2735.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,268.0,0.0,634.0,0,1,0,0,0,0,0,1,0,1,0
0,1,948.0,170.0,0.0,1182.0,0,0,0,0,0,0,1,0,0,1,0
0,1,0.0,22.0,820.0,996.0,0,1,0,1,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,871.0,871.0,0,1,0,0,0,0,1,0,0,1,0
0,1,803.0,120.0,0.0,1307.0,0,0,0,0,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,237.0,0.0,12.0,1159.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1
0,1,165.0,2.0,0.0,1148.0,0,0,0,1,0,0,0,1,0,1,1
0,1,77.0,0.0,470.0,716.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1
0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,1581.0,18.0,3051.0,4863.0,1,0,0,1,1,1,0,1,0,0,0
0,1,20.0,3538.0,2473.0,13012.0,1,0,0,1,0,1,0,1,0,1,0
0,1,0.0,495.0,1479.0,2798.0,1,0,0,1,0,0,0,1,0,1,1
0,1,0.0,2085.0,55.0,2141.0,1,0,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,514.0,787.0,0,1,0,0,0,0,0,1,1,1,0
0,1,0.0,2205.0,1295.0,3511.0,1,0,0,0,0,1,1,0,0,1,1
0,1,0.0,548.0,5058.0,5792.0,1,0,0,0,1,0,0,1,0,0,0
0,1,0.0,3.0,1919.0,1922.0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,1,1.0,146.0,0.0,4082.0,1,0,0,0,0,1,1,0,0,1,1
0,1,672.0,0.0,20.0,692.0,0,1,0,0,1,0,1,0,0,0,0
0,1,357.0,0.0,0.0,1014.0,0,0,0,0,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
0,1,33.0,461.0,0.0,620.0,0,1,0,0,0,0,0,1,0,1,0
0,1,56.0,0.0,0.0,924.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,692.0,809.0,1515.0,0,1,0,0,1,0,0,1,0,0,0
0,1,0.0,0.0,4168.0,5064.0,1,0,0,0,1,1,1,0,0,0,0
0,1,631.0,40.0,0.0,671.0,0,1,0,0,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1
0,1,154.0,1053.0,0.0,1306.0,0,1,0,0,0,0,1,0,0,0,1
0,1,5.0,0.0,0.0,761.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1
0,1,0.0,0.0,801.0,852.0,0,1,0,0,0,0,0,1,0,1,0
0,1,2904.0,0.0,81.0,3015.0,0,0,0,1,0,0,0,1,0,1,0
0,1,520.0,0.0,0.0,962.0,0,0,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,1
0,1,71.0,31.0,0.0,1719.0,0,0,0,1,0,0,0,1,0,1,0
0,1,819.0,38.0,0.0,953.0,0,0,0,1,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,0.0,920.0,1.0,922.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
0,1,0.0,30.0,337.0,1798.0,0,1,0,0,0,0,1,0,0,0,1
0,1,2127.0,0.0,0.0,2150.0,0,0,0,0,1,0,1,0,1,0,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,1
0,1,173.0,0.0,23.0,852.0,0,1,0,0,0,0,1,0,0,1,0
0,1,418.0,338.0,0.0,803.0,0,1,0,0,0,0,0,1,0,1,0
0,1,44.0,0.0,9.0,3701.0,0,0,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,1375.0,0,1,0,0,0,0,0,1,0,1,1
0,1,912.0,0.0,0.0,912.0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,62.0,3.0,809.0,0,1,0,0,0,0,1,0,0,1,0
0,1,901.0,0.0,0.0,2599.0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,3.0,3447.0,3801.0,1,0,1,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
0,1,4.0,0.0,1.0,909.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,1
0,1,0.0,0.0,0.0,1311.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
0,1,688.0,0.0,19.0,1793.0,0,1,0,0,1,0,0,1,0,0,0
0,1,0.0,244.0,1.0,688.0,0,1,0,0,0,0,0,1,0,0,0
0,1,1.0,0.0,556.0,845.0,0,1,0,0,0,0,1,0,0,1,1
0,1,523.0,970.0,0.0,1493.0,0,0,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,0.0,300.0,681.0,1001.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,707.0,734.0,0,1,0,1,0,0,0,1,0,0,1
0,1,123.0,0.0,0.0,883.0,0,1,0,0,0,0,0,1,0,1,0
0,1,489.0,0.0,0.0,489.0,0,1,0,0,1,0,1,0,0,0,0
0,1,1.0,104.0,574.0,812.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,5.0,2019.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
0,1,649.0,124.0,143.0,918.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0
0,1,0.0,0.0,0.0,736.0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,1,21.0,0.0,1042.0,2597.0,0,0,0,0,0,0,0,1,0,1,0
0,1,13.0,0.0,261.0,2708.0,0,0,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,748.0,0,1,0,0,0,0,0,1,0,1,1
0,1,336.0,15.0,0.0,1158.0,0,0,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1
0,1,828.0,107.0,0.0,1505.0,0,0,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1
0,1,0.0,19.0,1618.0,3701.0,1,0,1,1,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1
0,1,0.0,857.0,16.0,882.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,689.0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.0,6841.0,543.0,7412.0,1,0,0,0,0,0,0,1,0,1,0
0,1,15.0,2.0,388.0,446.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,1,1
0,1,5.0,7.0,0.0,683.0,0,1,0,0,0,0,0,1,0,0,1
0,1,24.0,717.0,0.0,754.0,0,1,0,0,0,0,0,1,0,1,0
0,1,198.0,30.0,510.0,879.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
0,1,214.0,569.0,0.0,802.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1
0,1,0.0,577.0,1050.0,3675.0,1,0,0,0,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
0,1,310.0,0.0,5.0,689.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,2.0,0.0,643.0,0,1,0,0,1,0,0,1,1,0,1
0,1,235.0,0.0,316.0,652.0,0,1,0,0,1,0,0,1,0,0,1
0,1,3.0,0.0,1689.0,1833.0,0,1,0,0,0,0,1,0,0,0,0
0,1,1822.0,107.0,1204.0,3137.0,0,1,0,0,0,0,1,0,0,1,0
0,1,1.0,614.0,0.0,1548.0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,724.0,0.0,778.0,0,1,0,0,0,0,0,1,0,1,0
0,1,1228.0,0.0,0.0,1360.0,0,0,0,0,0,0,0,1,1,1,0
0,1,2050.0,270.0,636.0,11481.0,1,0,0,0,0,0,1,0,0,1,0
0,1,0.0,258.0,3.0,970.0,0,1,0,0,0,0,0,1,0,1,0
0,1,2.0,0.0,84.0,826.0,0,1,0,0,0,0,0,1,1,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
0,1,221.0,38.0,516.0,807.0,0,1,0,0,0,0,0,1,0,1,0
0,1,740.0,0.0,1.0,829.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,26.0,3.0,3164.0,1,0,0,0,0,0,0,1,0,1,1
0,1,0.0,0.0,190.0,1632.0,0,1,0,0,0,0,0,1,1,1,1
0,1,0.0,0.0,10.0,595.0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,1
0,1,0.0,0.0,810.0,841.0,0,1,0,0,0,0,0,1,1,1,1
0,1,0.0,4114.0,0.0,4324.0,1,0,0,0,0,0,1,0,0,1,0
0,1,5711.0,0.0,1370.0,9597.0,0,0,0,0,0,0,1,0,1,1,0
0,1,396.0,308.0,4941.0,6932.0,1,0,0,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1
0,1,0.0,160.0,528.0,688.0,0,1,0,0,0,0,1,0,0,0,0
0,1,1252.0,123.0,706.0,2087.0,0,1,0,0,0,0,1,0,0,1,0
0,1,173.0,0.0,603.0,790.0,0,1,0,0,0,0,1,0,1,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
0,1,0.0,4.0,22.0,639.0,0,1,0,0,1,0,0,1,0,0,0
0,1,0.0,124.0,300.0,5676.0,1,0,0,0,0,1,1,0,0,1,1
0,1,736.0,0.0,1.0,737.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,425.0,4359.0,6361.0,1,0,0,1,1,1,0,1,0,0,0
0,1,0.0,0.0,29.0,3310.0,1,0,0,1,1,1,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,744.0,0.0,797.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,23.0,0.0,732.0,755.0,0,1,0,0,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,1,0.0,7627.0,83.0,16113.0,1,0,1,0,0,0,0,1,0,1,0
0,1,1187.0,6.0,0.0,1194.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,207.0,409.0,872.0,0,1,0,0,0,0,0,1,0,1,0
0,1,82.0,347.0,6237.0,8056.0,1,0,0,0,1,1,1,0,0,0,0
0,1,0.0,112.0,74.0,1624.0,0,1,0,0,0,0,1,0,1,1,1
0,1,0.0,639.0,0.0,690.0,0,1,0,0,0,0,0,1,0,1,0
0,1,1644.0,157.0,64.0,2099.0,0,0,0,0,0,0,0,1,1,1,0
0,1,0.0,5391.0,3372.0,8979.0,1,0,1,0,0,0,1,0,0,1,0
0,1,517.0,60.0,4.0,883.0,0,1,0,1,0,0,1,0,0,1,0
0,1,608.0,0.0,1637.0,2251.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,2.0,3510.0,7113.0,1,0,0,1,0,1,0,1,0,1,0
0,1,0.0,3154.0,312.0,3795.0,1,0,0,1,1,1,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
0,1,0.0,187.0,0.0,1939.0,0,1,0,0,0,0,0,1,0,1,1
0,1,2.0,128.0,9.0,927.0,0,1,0,1,0,0,1,0,0,1,1
0,1,45.0,607.0,44.0,704.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,360.0,1784.0,3104.0,1,0,0,1,1,1,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,1
0,1,728.0,48.0,1804.0,5131.0,1,0,1,1,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
0,1,479.0,643.0,283.0,1442.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,0.0,513.0,1721.0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0
0,1,506.0,178.0,0.0,685.0,0,1,0,0,0,0,0,1,0,0,0
0,1,1228.0,0.0,0.0,1228.0,0,0,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0
0,1,2616.0,5.0,0.0,2623.0,0,0,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,437.0,738.0,0,1,0,0,0,0,1,0,0,1,0
